,_index,_id,_score,_source.@version,_source.TelemetrySource,_source.@timestamp,_source.data_stream.namespace,_source.data_stream.type,_source.data_stream.dataset,_source.Metadata.Kafka.Timestamp,_source.Metadata.Kafka.Offset,_source.Metadata.Kafka.Topic,_source.Metadata.Kafka.ConsumerGroup,_source.Metadata.Kafka.Partition,_source.Metadata.Logstash.Timestamp,_source.MessageId,_source.vcluster,_source.Sensor.Value,_source.Sensor.ParentalContext,_source.Sensor.Timestamp,_source.Sensor.Index,_source.Sensor.Location,_source.Sensor.LocationDetail.Blade,_source.Sensor.LocationDetail.Node,_source.Sensor.LocationDetail.XName,_source.Sensor.LocationDetail.Chassie,_source.Sensor.LocationDetail.Bmc,_source.Sensor.LocationDetail.Cabinet,_source.Sensor.PhysicalSubContext,_source.Sensor.PhysicalContext,_source.nid,_source.tags
488,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,6jSHgJUBL2TeOHMACaWy,1.2786129,1,nC,2025-03-10T13:55:50.449Z,alps.power,metrics,facility.telemetry,2025-03-10T13:55:53.961Z,511281459165,cray-telemetry-power-split,logstash-facility-telemetry-alps,1,2025-03-10T14:47:33.697321861Z,CrayTelemetry.Power,daint,111.969,,2025-03-10 13:55:50.449524382,2,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,CPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
489,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,6zSHgJUBL2TeOHMACaWy,1.2786129,1,nC,2025-03-10T13:55:50.449Z,alps.power,metrics,facility.telemetry,2025-03-10T13:55:53.961Z,511281459166,cray-telemetry-power-split,logstash-facility-telemetry-alps,1,2025-03-10T14:47:33.697332531Z,CrayTelemetry.Power,daint,107.68,,2025-03-10 13:55:50.449437586,3,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,CPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
490,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,lgGHgJUBX8z-mIiIUWGS,1.2786129,1,nC,2025-03-10T13:57:04.152Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:09.555Z,151092643330,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:47:48.352065239Z,CrayTelemetry.Power,daint,61.544,Chassis,2025-03-10 13:57:04.152231059,5,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
491,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,lwGHgJUBX8z-mIiIUWGS,1.2786129,1,nC,2025-03-10T13:57:03.288Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:09.555Z,151092643331,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:47:48.352075669Z,CrayTelemetry.Power,daint,251.444,Chassis,2025-03-10 13:57:03.288271882,1,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
492,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,mAGHgJUBX8z-mIiIUWGS,1.2786129,1,nC,2025-03-10T13:57:03.382Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:09.555Z,151092643332,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:47:48.352085849Z,CrayTelemetry.Power,daint,251.353,Chassis,2025-03-10 13:57:03.382949554,2,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
493,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,mQGHgJUBX8z-mIiIUWGS,1.2786129,1,nC,2025-03-10T13:57:03.668Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:09.555Z,151092643333,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:47:48.352095839Z,CrayTelemetry.Power,daint,249.722,Chassis,2025-03-10 13:57:03.668420099,3,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
494,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,nAGHgJUBX8z-mIiIUWGS,1.2786129,1,nC,2025-03-10T13:57:04.151Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:09.555Z,151092643336,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:47:48.352125299Z,CrayTelemetry.Power,daint,80.264,,2025-03-10 13:57:04.151465497,1,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,CPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
495,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,lQGHgJUBX8z-mIiIUWGS,1.2786129,1,nC,2025-03-10T13:57:03.281Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:09.555Z,151092643329,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:47:48.352055179Z,CrayTelemetry.Power,daint,940.55,Chassis,2025-03-10 13:57:03.281678931,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Output,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
496,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,mgGHgJUBX8z-mIiIUWGS,1.2786129,1,nC,2025-03-10T13:57:03.895Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:09.555Z,151092643334,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:47:48.352105749Z,CrayTelemetry.Power,daint,242.38,Chassis,2025-03-10 13:57:03.895364846,4,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
497,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,mwGHgJUBX8z-mIiIUWGS,1.2786129,1,nC,2025-03-10T13:57:04.151Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:09.555Z,151092643335,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:47:48.352115189Z,CrayTelemetry.Power,daint,85.887,,2025-03-10 13:57:04.151832119,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,CPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
498,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,KAOHgJUBX8z-mIiI-WJw,1.2786129,1,nC,2025-03-10T13:57:22.531Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:24.565Z,151092775380,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:48:37.973660910Z,CrayTelemetry.Power,daint,248.181,Chassis,2025-03-10 13:57:22.531921248,2,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
499,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,LAOHgJUBX8z-mIiI-WJw,1.2786129,1,nC,2025-03-10T13:57:23.318Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:24.565Z,151092775384,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:48:37.973699180Z,CrayTelemetry.Power,daint,79.268,,2025-03-10 13:57:23.318856991,1,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,CPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
500,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,LQOHgJUBX8z-mIiI-WJw,1.2786129,1,nC,2025-03-10T13:57:23.319Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:24.565Z,151092775385,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:48:37.973708430Z,CrayTelemetry.Power,daint,71.686,,2025-03-10 13:57:23.319224493,2,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,CPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
501,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,MwOHgJUBX8z-mIiI-WJw,1.2786129,1,nC,2025-03-10T13:57:22.753Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:24.565Z,151092775391,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:48:37.973764041Z,CrayTelemetry.Power,daint,239.0,,2025-03-10 13:57:22.753707053,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPUModule,6898,"['vcluster_from_cache', 'nid_from_cache']"
502,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,NgOHgJUBX8z-mIiI-WJw,1.2786129,1,nC,2025-03-10T13:57:22.905Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:24.565Z,151092775394,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:48:37.973798131Z,CrayTelemetry.Power,daint,236.0,,2025-03-10 13:57:22.905279004,3,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPUModule,6898,"['vcluster_from_cache', 'nid_from_cache']"
503,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,JQOHgJUBX8z-mIiI-WJw,1.2786129,1,nC,2025-03-10T13:57:22.421Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:24.565Z,151092775377,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:48:37.973631750Z,CrayTelemetry.Power,daint,934.341463,Chassis,2025-03-10 13:57:22.421675073,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Output,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
504,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,JgOHgJUBX8z-mIiI-WJw,1.2786129,1,nC,2025-03-10T13:57:23.318Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:24.565Z,151092775378,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:48:37.973641420Z,CrayTelemetry.Power,daint,61.675,Chassis,2025-03-10 13:57:23.318497729,5,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
505,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,KQOHgJUBX8z-mIiI-WJw,1.2786129,1,nC,2025-03-10T13:57:22.803Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:24.565Z,151092775381,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:48:37.973670340Z,CrayTelemetry.Power,daint,250.719,Chassis,2025-03-10 13:57:22.803232340,3,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
506,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,KgOHgJUBX8z-mIiI-WJw,1.2786129,1,nC,2025-03-10T13:57:22.995Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:24.565Z,151092775382,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:48:37.973679960Z,CrayTelemetry.Power,daint,239.932,Chassis,2025-03-10 13:57:22.995123717,4,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
507,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,KwOHgJUBX8z-mIiI-WJw,1.2786129,1,nC,2025-03-10T13:57:23.319Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:24.565Z,151092775383,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:48:37.973689530Z,CrayTelemetry.Power,daint,84.084,,2025-03-10 13:57:23.319301609,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,CPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
508,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,LgOHgJUBX8z-mIiI-WJw,1.2786129,1,nC,2025-03-10T13:57:23.319Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:24.565Z,151092775386,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:48:37.973717560Z,CrayTelemetry.Power,daint,71.817,,2025-03-10 13:57:23.319454722,3,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,CPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
509,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,LwOHgJUBX8z-mIiI-WJw,1.2786129,1,nC,2025-03-10T13:57:23.318Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:24.565Z,151092775387,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:48:37.973726700Z,CrayTelemetry.Power,daint,125.0,,2025-03-10 13:57:23.318749397,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
510,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,MAOHgJUBX8z-mIiI-WJw,1.2786129,1,nC,2025-03-10T13:57:23.355Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:24.565Z,151092775388,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:48:37.973736431Z,CrayTelemetry.Power,daint,127.0,,2025-03-10 13:57:23.355340690,1,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
511,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,JwOHgJUBX8z-mIiI-WJw,1.2786129,1,nC,2025-03-10T13:57:22.432Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:24.565Z,151092775379,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:48:37.973651230Z,CrayTelemetry.Power,daint,251.807,Chassis,2025-03-10 13:57:22.432839236,1,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
512,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,MQOHgJUBX8z-mIiI-WJw,1.2786129,1,nC,2025-03-10T13:57:23.370Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:24.565Z,151092775389,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:48:37.973745661Z,CrayTelemetry.Power,daint,141.0,,2025-03-10 13:57:23.370171949,2,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
513,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,MgOHgJUBX8z-mIiI-WJw,1.2786129,1,nC,2025-03-10T13:57:23.384Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:24.565Z,151092775390,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:48:37.973754781Z,CrayTelemetry.Power,daint,136.0,,2025-03-10 13:57:23.384986889,3,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
514,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,NAOHgJUBX8z-mIiI-WJw,1.2786129,1,nC,2025-03-10T13:57:22.782Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:24.565Z,151092775392,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:48:37.973778501Z,CrayTelemetry.Power,daint,240.0,,2025-03-10 13:57:22.782115074,1,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPUModule,6898,"['vcluster_from_cache', 'nid_from_cache']"
515,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,NQOHgJUBX8z-mIiI-WJw,1.2786129,1,nC,2025-03-10T13:57:22.876Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:24.565Z,151092775393,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:48:37.973788641Z,CrayTelemetry.Power,daint,245.0,,2025-03-10 13:57:22.876833784,2,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPUModule,6898,"['vcluster_from_cache', 'nid_from_cache']"
516,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,NwOHgJUBX8z-mIiI-WJw,1.2786129,1,nC,2025-03-10T13:57:23.203Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:24.565Z,151092775399,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:48:37.973848222Z,CrayTelemetry.Power,daint,964.0,Chassis,2025-03-10 13:57:23.203764579,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
517,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,OAOHgJUBX8z-mIiI-WJw,1.2786129,1,nC,2025-03-10T13:57:23.319Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:24.565Z,151092775400,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:48:37.973857922Z,CrayTelemetry.Power,daint,307.0,Chassis,2025-03-10 13:57:23.319454722,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Output,CPUSubsystem,6898,"['vcluster_from_cache', 'nid_from_cache']"
518,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,7gqIgJUBr766FVkvNHf3,1.2786129,1,nC,2025-03-10T13:57:24.475Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:29.580Z,151092816326,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:48:45.955555311Z,CrayTelemetry.Power,daint,102.627,,2025-03-10 13:57:24.475648506,2,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,CPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
519,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,8AqIgJUBr766FVkvNHf3,1.2786129,1,nC,2025-03-10T13:57:24.460Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:29.580Z,151092816328,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:48:45.955574501Z,CrayTelemetry.Power,daint,151.0,,2025-03-10 13:57:24.460337910,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
520,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,5gqIgJUBr766FVkvNHf3,1.2786129,1,nC,2025-03-10T13:57:23.558Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:29.580Z,151092816318,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:48:45.955477450Z,CrayTelemetry.Power,daint,939.75,Chassis,2025-03-10 13:57:23.558417589,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Output,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
521,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,5wqIgJUBr766FVkvNHf3,1.2786129,1,nC,2025-03-10T13:57:24.463Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:29.580Z,151092816319,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:48:45.955487700Z,CrayTelemetry.Power,daint,61.746,Chassis,2025-03-10 13:57:24.463035456,5,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
522,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,6AqIgJUBr766FVkvNHf3,1.2786129,1,nC,2025-03-10T13:57:23.566Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:29.580Z,151092816320,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:48:45.955497421Z,CrayTelemetry.Power,daint,252.35,Chassis,2025-03-10 13:57:23.566545823,1,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
523,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,6QqIgJUBr766FVkvNHf3,1.2786129,1,nC,2025-03-10T13:57:23.664Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:29.580Z,151092816321,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:48:45.955507221Z,CrayTelemetry.Power,daint,252.079,Chassis,2025-03-10 13:57:23.664514131,2,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
524,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,6gqIgJUBr766FVkvNHf3,1.2786129,1,nC,2025-03-10T13:57:23.938Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:29.580Z,151092816322,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:48:45.955516941Z,CrayTelemetry.Power,daint,248.0,Chassis,2025-03-10 13:57:23.938064231,3,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
525,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,6wqIgJUBr766FVkvNHf3,1.2786129,1,nC,2025-03-10T13:57:24.147Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:29.580Z,151092816323,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:48:45.955526471Z,CrayTelemetry.Power,daint,472.704,Chassis,2025-03-10 13:57:24.147716001,4,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
526,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,7AqIgJUBr766FVkvNHf3,1.2786129,1,nC,2025-03-10T13:57:24.472Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:29.580Z,151092816324,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:48:45.955535891Z,CrayTelemetry.Power,daint,112.95,,2025-03-10 13:57:24.472295153,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,CPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
527,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,7QqIgJUBr766FVkvNHf3,1.2786129,1,nC,2025-03-10T13:57:24.476Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:29.580Z,151092816325,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:48:45.955545431Z,CrayTelemetry.Power,daint,106.93,,2025-03-10 13:57:24.476080724,1,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,CPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
528,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,7wqIgJUBr766FVkvNHf3,1.2786129,1,nC,2025-03-10T13:57:24.472Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:29.580Z,151092816327,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:48:45.955564921Z,CrayTelemetry.Power,daint,99.856,,2025-03-10 13:57:24.472671694,3,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,CPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
529,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,0qSJgJUBLX0VJ38ldMER,1.2786129,1,nC,2025-03-10T13:57:34.876Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:39.627Z,151092908082,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:50:12.132682620Z,CrayTelemetry.Power,daint,936.74359,Chassis,2025-03-10 13:57:34.876882629,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Output,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
530,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,06SJgJUBLX0VJ38ldMER,1.2786129,1,nC,2025-03-10T13:57:35.844Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:39.627Z,151092908083,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:50:12.132693140Z,CrayTelemetry.Power,daint,61.497,Chassis,2025-03-10 13:57:35.844755737,5,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
531,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,1KSJgJUBLX0VJ38ldMER,1.2786129,1,nC,2025-03-10T13:57:34.883Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:39.627Z,151092908084,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:50:12.132703120Z,CrayTelemetry.Power,daint,252.35,Chassis,2025-03-10 13:57:34.883637251,1,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
532,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,1aSJgJUBLX0VJ38ldMER,1.2786129,1,nC,2025-03-10T13:57:35.071Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:39.627Z,151092908085,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:50:12.132713160Z,CrayTelemetry.Power,daint,250.628,Chassis,2025-03-10 13:57:35.071224764,2,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
533,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,1qSJgJUBLX0VJ38ldMER,1.2786129,1,nC,2025-03-10T13:57:35.318Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:39.627Z,151092908086,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:50:12.132723470Z,CrayTelemetry.Power,daint,249.359,Chassis,2025-03-10 13:57:35.318302346,3,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
534,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,16SJgJUBLX0VJ38ldMER,1.2786129,1,nC,2025-03-10T13:57:35.562Z,alps.power,metrics,facility.telemetry,2025-03-10T13:57:39.627Z,151092908087,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:50:12.132733600Z,CrayTelemetry.Power,daint,240.929,Chassis,2025-03-10 13:57:35.562082493,4,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
